medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
2013001050,2013001047,CMT,2013-01-01 00:05:59,CRD,7.5,0.5,0.5,1,0,9.5
2013001051,2013001048,CMT,2013-01-01 00:05:59,CSH,16,0.5,0.5,0,0,17
2013001052,2013001049,CMT,2013-01-01 00:05:59,CRD,22,0.5,0.5,5,0,28
2013000382,2013000230,VTS,2013-01-01 00:06:00,CRD,4,0.5,0.5,0.15,0,5.15
2013001053,2013001050,VTS,2013-01-01 00:06:00,CRD,14.5,0.5,0.5,2.5,0,18
2013001054,2013001051,VTS,2013-01-01 00:06:00,CRD,10.5,0.5,0.5,2.2,0,13.7
2013001055,2013001052,VTS,2013-01-01 00:06:00,CSH,15,0.5,0.5,0,0,16
2013001056,2013001053,VTS,2013-01-01 00:06:00,CRD,33.5,0.5,0.5,8.5,2.2,45.2
2013001057,2013001054,VTS,2013-01-01 00:06:00,CSH,6,0.5,0.5,0,0,7
2013001058,2013001055,VTS,2013-01-01 00:06:00,CSH,7,0.5,0.5,0,0,8
2013001059,2013001056,VTS,2013-01-01 00:06:00,CRD,6.5,0.5,0.5,1,0,8.5
2013001060,2013001057,VTS,2013-01-01 00:06:00,CSH,7,0.5,0.5,0,0,8
2013001061,2013001058,VTS,2013-01-01 00:06:00,CSH,22,0.5,0.5,0,0,23
2013001062,2013001059,VTS,2013-01-01 00:06:00,CRD,25,0.5,0.5,6.38,4.8,37.18
2013001063,2013001060,VTS,2013-01-01 00:06:00,CRD,9,0.5,0.5,1,0,11
2013001064,2013001061,VTS,2013-01-01 00:06:00,CSH,12,0.5,0.5,0,0,13
2013001065,2013001062,VTS,2013-01-01 00:06:00,CRD,11.5,0.5,0.5,1,0,13.5
2013001066,2013001063,VTS,2013-01-01 00:06:00,CSH,6,0.5,0.5,0,0,7
2013001067,2013001064,VTS,2013-01-01 00:06:00,CSH,29.5,0.5,0.5,0,0,30.5
2013001068,2013001065,VTS,2013-01-01 00:06:00,CRD,4,0.5,0.5,0.9,0,5.9
2013001069,2013001066,VTS,2013-01-01 00:06:00,CSH,8,0.5,0.5,0,0,9
2013001070,2013001067,VTS,2013-01-01 00:06:00,CRD,20,0.5,0.5,3,0,24
2013001071,2013001068,VTS,2013-01-01 00:06:00,CRD,24.5,0.5,0.5,5,0,30.5
2013001072,2013001069,VTS,2013-01-01 00:06:00,CSH,6.5,0.5,0.5,0,0,7.5
2013001073,2013001070,VTS,2013-01-01 00:06:00,CSH,10,0.5,0.5,0,0,11
2013001074,2013001071,VTS,2013-01-01 00:06:00,CSH,17,0.5,0.5,0,0,18
2013001075,2013001072,VTS,2013-01-01 00:06:00,CSH,11.5,0.5,0.5,0,0,12.5
2013001076,2013001073,VTS,2013-01-01 00:06:00,CSH,4.5,0.5,0.5,0,0,5.5
2013001077,2013001074,VTS,2013-01-01 00:06:00,CRD,12,0.5,0.5,4,0,17
2013001078,2013001075,VTS,2013-01-01 00:06:00,CRD,44,0.5,0.5,0,4.8,49.8
2013001079,2013001076,VTS,2013-01-01 00:06:00,CSH,15.5,0.5,0.5,0,0,16.5
2013001080,2013001077,VTS,2013-01-01 00:06:00,CRD,7.5,0.5,0.5,1.6,0,10.1
2013001081,2013001078,VTS,2013-01-01 00:06:00,CSH,5,0.5,0.5,0,0,6
2013001082,2013001079,VTS,2013-01-01 00:06:00,CSH,22,0.5,0.5,0,0,23
2013001083,2013001080,VTS,2013-01-01 00:06:00,CSH,6.5,0.5,0.5,0,0,7.5
2013001084,2013001081,VTS,2013-01-01 00:06:00,CRD,6,0.5,0.5,1,0,8
2013001085,2013001082,VTS,2013-01-01 00:06:00,CSH,9,0.5,0.5,0,0,10
2013001086,2013001083,VTS,2013-01-01 00:06:00,CRD,9.5,0.5,0.5,1,0,11.5
2013001087,2013001084,VTS,2013-01-01 00:06:00,CSH,15,0.5,0.5,0,0,16
2013001088,2013001085,VTS,2013-01-01 00:06:00,CSH,14.5,0.5,0.5,0,0,15.5
2013001089,2013001086,VTS,2013-01-01 00:06:00,CSH,2.5,0.5,0.5,0,0,3.5
2013001090,2013001087,VTS,2013-01-01 00:06:00,CRD,15,0.5,0.5,3.1,0,19.1
2013001091,2013001088,CMT,2013-01-01 00:06:00,CRD,13,0.5,0.5,1.5,0,15.5
2013001092,2013001089,VTS,2013-01-01 00:06:00,CSH,11.5,0.5,0.5,0,0,12.5
2013001093,2013001090,VTS,2013-01-01 00:06:00,CSH,5,0.5,0.5,0,0,6
2013001094,2013001091,VTS,2013-01-01 00:06:00,CRD,23.5,0.5,0.5,6,4.8,35.3
2013001095,2013001092,VTS,2013-01-01 00:06:00,CSH,7.5,0.5,0.5,0,0,8.5
2013001096,2013001093,VTS,2013-01-01 00:06:00,CRD,11.5,0.5,0.5,3.6,0,16.1
2013001097,2013001094,VTS,2013-01-01 00:06:00,CRD,6,0.5,0.5,1,0,8
2013001098,2013001095,VTS,2013-01-01 00:06:00,CSH,5.5,0.5,0.5,0,0,6.5
2013001099,2013001096,VTS,2013-01-01 00:06:00,CRD,27.5,0.5,0.5,1.5,0,30
2013001100,2013001097,VTS,2013-01-01 00:06:00,CSH,15,0.5,0.5,0,0,16
2013001101,2013001098,VTS,2013-01-01 00:06:00,CSH,4.5,0.5,0.5,0,0,5.5
2013001102,2013001099,VTS,2013-01-01 00:06:00,CSH,8.5,0.5,0.5,0,0,9.5
2013001103,2013001100,VTS,2013-01-01 00:06:00,CSH,6.5,0.5,0.5,0,0,7.5
2013001104,2013001101,VTS,2013-01-01 00:06:00,CSH,16.5,0.5,0.5,0,0,17.5
2013001105,2013001102,VTS,2013-01-01 00:06:00,CRD,24,0.5,0.5,3,0,28
2013001106,2013001103,VTS,2013-01-01 00:06:00,CSH,11.5,0.5,0.5,0,0,12.5
2013001107,2013001104,VTS,2013-01-01 00:06:00,CSH,5.5,0.5,0.5,0,0,6.5
2013001108,2013001105,VTS,2013-01-01 00:06:00,CSH,12,0.5,0.5,0,0,13
2013001109,2013001106,VTS,2013-01-01 00:06:00,CSH,2.5,0.5,0.5,0,0,3.5
2013001110,2013001107,VTS,2013-01-01 00:06:00,CSH,17,0.5,0.5,0,0,18
2013001111,2013001108,VTS,2013-01-01 00:06:00,CSH,7.5,0.5,0.5,0,0,8.5
2013001112,2013001109,VTS,2013-01-01 00:06:00,CRD,11.5,0.5,0.5,2.4,0,14.9
2013001113,2013001110,VTS,2013-01-01 00:06:00,CRD,10.5,0.5,0.5,2,0,13.5
2013001114,2013001111,VTS,2013-01-01 00:06:00,CSH,9.5,0.5,0.5,0,0,10.5
2013001115,2013001112,VTS,2013-01-01 00:06:00,CRD,8,0.5,0.5,1.7,0,10.7
2013001116,2013001113,VTS,2013-01-01 00:06:00,CRD,13,0.5,0.5,2,0,16
2013001117,2013001114,VTS,2013-01-01 00:06:00,CSH,15,0.5,0.5,0,0,16
2013001118,2013001115,VTS,2013-01-01 00:06:00,CSH,38.5,0.5,0.5,0,0,39.5
2013001119,2013001116,VTS,2013-01-01 00:06:00,CRD,4,0.5,0.5,0.9,0,5.9
2013001120,2013001117,VTS,2013-01-01 00:06:00,CSH,52,0,0.5,0,0,52.5
2013001121,2013001118,VTS,2013-01-01 00:06:00,CSH,7.5,0.5,0.5,0,0,8.5
2013001122,2013001119,VTS,2013-01-01 00:06:00,CSH,21,0.5,0.5,0,0,22
2013001123,2013001120,VTS,2013-01-01 00:06:00,CRD,9.5,0.5,0.5,0,0,10.5
2013001124,2013001121,VTS,2013-01-01 00:06:00,CSH,6,0.5,0.5,0,0,7
2013001125,2013001122,VTS,2013-01-01 00:06:00,CRD,18,0.5,0.5,1,0,20
2013001126,2013001123,VTS,2013-01-01 00:06:00,CSH,6.5,0.5,0.5,0,0,7.5
2013001127,2013001124,VTS,2013-01-01 00:06:00,CRD,10.5,0.5,0.5,2.2,0,13.7
2013001128,2013001125,VTS,2013-01-01 00:06:00,CRD,6,0.5,0.5,1.3,0,8.3
2013001129,2013001126,VTS,2013-01-01 00:06:00,CRD,9.5,0.5,0.5,2,0,12.5
2013001130,2013001127,VTS,2013-01-01 00:06:00,CSH,7,0.5,0.5,0,0,8
2013001131,2013001128,VTS,2013-01-01 00:06:00,CSH,34.5,0.5,0.5,0,0,35.5
2013001132,2013001129,VTS,2013-01-01 00:06:00,CSH,7.5,0.5,0.5,0,0,8.5
2013001133,2013001130,VTS,2013-01-01 00:06:00,CSH,9,0.5,0.5,0,0,10
2013001134,2013001131,VTS,2013-01-01 00:06:00,CSH,8,0.5,0.5,0,0,9
2013001135,2013001132,VTS,2013-01-01 00:06:00,CSH,11,0.5,0.5,0,0,12
2013001136,2013001133,VTS,2013-01-01 00:06:00,CRD,9,0.5,0.5,1,0,11
2013001137,2013001134,VTS,2013-01-01 00:06:00,CSH,21,0.5,0.5,0,0,22
2013001138,2013001135,VTS,2013-01-01 00:06:00,CRD,11.5,0.5,0.5,2.4,0,14.9
2013001139,2013001136,VTS,2013-01-01 00:06:00,CSH,5.5,0.5,0.5,0,0,6.5
2013001140,2013001137,VTS,2013-01-01 00:06:00,CRD,6.5,0.5,0.5,0,0,7.5
2013001141,2013001138,VTS,2013-01-01 00:06:00,CSH,9,0.5,0.5,0,0,10
2013001142,2013001139,VTS,2013-01-01 00:06:00,CSH,14,0.5,0.5,0,0,15
2013001143,2013001140,VTS,2013-01-01 00:06:00,CSH,28.5,0.5,0.5,0,0,29.5
2013001144,2013001141,VTS,2013-01-01 00:06:00,CSH,9.5,0.5,0.5,0,0,10.5
2013001145,2013001142,VTS,2013-01-01 00:06:00,CRD,18.5,0.5,0.5,3.8,0,23.3
2013001146,2013001143,VTS,2013-01-01 00:06:00,CRD,30,0.5,0.5,7.62,0,38.62
2013001147,2013001144,VTS,2013-01-01 00:06:00,CSH,8,0.5,0.5,0,0,9
2013001148,2013001145,VTS,2013-01-01 00:06:00,CSH,4,0.5,0.5,0,0,5
2013001149,2013001146,VTS,2013-01-01 00:06:00,CSH,9,0.5,0.5,0,0,10
2013000032,2013000032,VTS,2013-01-01 00:06:00,CSH,14.5,0.5,0.5,0,0,15.5
2013001150,2013001147,VTS,2013-01-01 00:06:00,CSH,8.5,0.5,0.5,0,0,9.5
2013001151,2013001148,VTS,2013-01-01 00:06:00,CRD,7,0.5,0.5,2,0,10
2013001152,2013001149,VTS,2013-01-01 00:06:00,CSH,30.5,0.5,0.5,0,0,31.5
2013001153,2013001150,VTS,2013-01-01 00:06:00,CRD,10,0.5,0.5,1.5,0,12.5
2013001154,2013001151,VTS,2013-01-01 00:06:00,CRD,14.5,0.5,0.5,5,0,20.5
2013001155,2013001152,VTS,2013-01-01 00:06:00,CSH,21,0.5,0.5,0,0,22
2013001156,2013001153,VTS,2013-01-01 00:06:00,CSH,9,0.5,0.5,0,0,10
2013001157,2013001154,VTS,2013-01-01 00:06:00,CRD,27.5,0.5,0.5,5.6,0,34.1
2013001158,2013001155,VTS,2013-01-01 00:06:00,CSH,6.5,0.5,0.5,0,0,7.5
2013001159,2013001156,VTS,2013-01-01 00:06:00,CRD,8.5,0.5,0.5,1.8,0,11.3
2013001160,2013001157,VTS,2013-01-01 00:06:00,CRD,9,0.5,0.5,1,0,11
2013001161,2013001158,VTS,2013-01-01 00:06:00,CRD,6,0.5,0.5,3,0,10
2013001162,2013001159,VTS,2013-01-01 00:06:00,CSH,15,0.5,0.5,0,0,16
2013001163,2013001160,VTS,2013-01-01 00:06:00,CRD,9.5,0.5,0.5,1.5,0,12
2013001164,2013001161,VTS,2013-01-01 00:06:00,CSH,18,0.5,0.5,0,0,19
2013001165,2013001162,VTS,2013-01-01 00:06:00,CRD,15,0.5,0.5,1,0,17
2013001166,2013001163,VTS,2013-01-01 00:06:00,CSH,10.5,0.5,0.5,0,0,11.5
2013001167,2013001164,VTS,2013-01-01 00:06:00,CRD,14,0.5,0.5,2.9,0,17.9
2013001168,2013001165,VTS,2013-01-01 00:06:00,CSH,12.5,0.5,0.5,0,0,13.5
2013001169,2013001166,VTS,2013-01-01 00:06:00,CSH,4.5,0.5,0.5,0,0,5.5
2013001170,2013001167,VTS,2013-01-01 00:06:00,CSH,22,0.5,0.5,0,0,23
2013001171,2013001168,VTS,2013-01-01 00:06:00,CSH,5,0.5,0.5,0,0,6
2013001172,2013001169,VTS,2013-01-01 00:06:00,CRD,10.5,0.5,0.5,1,0,12.5
2013001173,2013001170,VTS,2013-01-01 00:06:00,CSH,5,0.5,0.5,0,0,6
2013001174,2013001171,VTS,2013-01-01 00:06:00,CRD,28,0.5,0.5,0,0,29
2013001175,2013001172,VTS,2013-01-01 00:06:00,CRD,8.5,0.5,0.5,1.8,0,11.3
2013001176,2013001173,VTS,2013-01-01 00:06:00,CSH,5,0.5,0.5,0,0,6
2013001177,2013001174,VTS,2013-01-01 00:06:00,CSH,4.5,0.5,0.5,0,0,5.5
2013001178,2013001175,VTS,2013-01-01 00:06:00,CSH,17,0.5,0.5,0,0,18
2013001179,2013001176,VTS,2013-01-01 00:06:00,CSH,8,0.5,0.5,0,0,9
2013001180,2013001177,VTS,2013-01-01 00:06:00,CSH,7,0.5,0.5,0,0,8
2013001181,2013001178,VTS,2013-01-01 00:06:00,CSH,10.5,0.5,0.5,0,0,11.5
2013001182,2013001179,VTS,2013-01-01 00:06:00,CRD,5.5,0.5,0.5,3,0,9.5
2013001183,2013001180,VTS,2013-01-01 00:06:00,CSH,3.5,0.5,0.5,0,0,4.5
2013001184,2013001181,VTS,2013-01-01 00:06:00,CSH,21.5,0.5,0.5,0,0,22.5
2013001185,2013001182,VTS,2013-01-01 00:06:00,CRD,10.5,0.5,0.5,2.2,0,13.7
2013001186,2013001183,VTS,2013-01-01 00:06:00,CRD,5.5,0.5,0.5,1.8,0,8.3
2013001187,2013001184,VTS,2013-01-01 00:06:00,CRD,10,0.5,0.5,5,0,16
2013001188,2013001185,VTS,2013-01-01 00:06:00,CSH,8,0.5,0.5,0,0,9
2013001189,2013001186,VTS,2013-01-01 00:06:00,CRD,4.5,0.5,0.5,1.5,0,7
2013001190,2013001187,VTS,2013-01-01 00:06:00,CRD,23,0.5,0.5,4.7,0,28.7
2013001191,2013001188,VTS,2013-01-01 00:06:00,CSH,4.5,0.5,0.5,0,0,5.5
2013001192,2013001189,VTS,2013-01-01 00:06:00,CSH,9.5,0.5,0.5,0,0,10.5
2013000458,2013000456,VTS,2013-01-01 00:06:00,CSH,28,0.5,0.5,0,0,29
2013001193,2013001190,VTS,2013-01-01 00:06:00,CSH,57.5,0.5,0.5,0,0,58.5
2013001194,2013001191,VTS,2013-01-01 00:06:00,CRD,7,0.5,0.5,1.5,0,9.5
2013001195,2013001192,VTS,2013-01-01 00:06:00,CSH,6.5,0.5,0.5,0,0,7.5
2013001196,2013001193,VTS,2013-01-01 00:06:00,CSH,6,0.5,0.5,0,0,7
2013001197,2013001194,VTS,2013-01-01 00:06:00,CSH,42,0.5,0.5,0,0,43
2013001198,2013001195,VTS,2013-01-01 00:06:00,CSH,7.5,0.5,0.5,0,0,8.5
2013001199,2013001196,CMT,2013-01-01 00:06:00,CSH,11.5,0.5,0.5,0,0,12.5
2013001200,2013001197,VTS,2013-01-01 00:06:00,CSH,6,0.5,0.5,0,0,7
2013001201,2013001198,VTS,2013-01-01 00:06:00,CSH,10.5,0.5,0.5,0,0,11.5
2013001202,2013001199,VTS,2013-01-01 00:06:00,CSH,9,0.5,0.5,0,0,10
2013001203,2013001200,VTS,2013-01-01 00:06:00,CRD,5,0.5,0.5,1.1,0,7.1
2013001204,2013001201,VTS,2013-01-01 00:06:00,CRD,11,0.5,0.5,2.3,0,14.3
2013001205,2013001202,VTS,2013-01-01 00:06:00,CRD,5,0.5,0.5,1.1,0,7.1
2013001206,2013001203,VTS,2013-01-01 00:06:00,CRD,14.5,0.5,0.5,2,0,17.5
2013001207,2013001204,VTS,2013-01-01 00:06:00,CRD,9.5,0.5,0.5,2.5,0,13
2013001208,2013001205,VTS,2013-01-01 00:06:00,CRD,10.5,0.5,0.5,0.04,0,11.54
2013001209,2013001206,VTS,2013-01-01 00:06:00,CSH,7,0.5,0.5,0,0,8
2013001210,2013001207,VTS,2013-01-01 00:06:00,CSH,11,0.5,0.5,0,0,12
2013001211,2013001208,VTS,2013-01-01 00:06:00,CRD,9.5,0.5,0.5,0,0,10.5
2013001212,2013001209,VTS,2013-01-01 00:06:00,CSH,23,0.5,0.5,0,4.8,28.8
2013001213,2013001210,CMT,2013-01-01 00:06:00,CRD,7,0.5,0.5,2,0,10
2013001214,2013001211,VTS,2013-01-01 00:06:00,CRD,12.5,0.5,0.5,2.6,0,16.1
2013000059,2013000059,VTS,2013-01-01 00:06:00,CRD,12,0.5,0.5,1.5,0,14.5
2013001215,2013001212,VTS,2013-01-01 00:06:00,CSH,5.5,0.5,0.5,0,0,6.5
2013001216,2013001213,CMT,2013-01-01 00:06:01,CSH,14,0.5,0.5,0,0,15
2013001217,2013001214,CMT,2013-01-01 00:06:01,CSH,3.5,0.5,0.5,0,0,4.5
2013001218,2013001215,CMT,2013-01-01 00:06:01,CSH,20,0.5,0.5,0,0,21
2013001219,2013001216,CMT,2013-01-01 00:06:01,CSH,18.5,0.5,0.5,0,0,19.5
2013001220,2013001217,CMT,2013-01-01 00:06:01,CSH,13,0.5,0.5,0,0,14
2013001221,2013001218,CMT,2013-01-01 00:06:02,CRD,11.5,0.5,0.5,3.12,0,15.62
2013001222,2013001219,CMT,2013-01-01 00:06:02,CSH,4,0.5,0.5,0,0,5
2013001223,2013001220,CMT,2013-01-01 00:06:02,CSH,4.5,0.5,0.5,0,0,5.5
2013001224,2013001221,CMT,2013-01-01 00:06:03,CSH,29,0.5,0.5,0,0,30
2013001225,2013001222,CMT,2013-01-01 00:06:03,CSH,6.5,0.5,0.5,0,0,7.5
2013001226,2013001223,CMT,2013-01-01 00:06:03,CRD,12,0.5,0.5,2.6,0,15.6
2013001227,2013001224,CMT,2013-01-01 00:06:03,CSH,30,0.5,0.5,0,4.8,35.8
2013001228,2013001225,CMT,2013-01-01 00:06:05,CSH,12,0.5,0.5,0,0,13
2013001229,2013001226,CMT,2013-01-01 00:06:06,CRD,10.5,0.5,0.5,2.85,0,14.35
2013001230,2013001227,CMT,2013-01-01 00:06:06,CSH,22.5,0.5,0.5,0,0,23.5
2013001231,2013001228,CMT,2013-01-01 00:06:07,CRD,6,0.5,0.5,1,0,8
2013001232,2013001229,CMT,2013-01-01 00:06:07,CSH,22,0.5,0.5,0,0,23
2013001233,2013001230,CMT,2013-01-01 00:06:07,CSH,14,0.5,0.5,0,0,15
2013001234,2013001231,CMT,2013-01-01 00:06:09,CRD,15.5,0.5,0.5,2,0,18.5
2013001235,2013001232,CMT,2013-01-01 00:06:10,CSH,5,0.5,0.5,0,0,6
2013001236,2013001233,CMT,2013-01-01 00:06:10,CSH,5,0.5,0.5,0,0,6
2013001237,2013001234,CMT,2013-01-01 00:06:10,CRD,8,0.5,0.5,1.8,0,10.8
2013001238,2013001235,CMT,2013-01-01 00:06:11,CSH,10,0.5,0.5,0,0,11
2013001239,2013001236,CMT,2013-01-01 00:06:11,CSH,19,0.5,0.5,0,0,20
2013001240,2013001237,CMT,2013-01-01 00:06:11,CSH,9,0.5,0.5,0,0,10
2013001241,2013001238,CMT,2013-01-01 00:06:11,CRD,8,0.5,0.5,1.8,0,10.8
2013001242,2013001239,CMT,2013-01-01 00:06:12,CSH,13,0.5,0.5,0,0,14
2013001243,2013001240,CMT,2013-01-01 00:06:12,CSH,3.5,0.5,0.5,0,0,4.5
2013001244,2013001241,CMT,2013-01-01 00:06:12,CRD,12.5,0.5,0.5,3.37,0,16.87
2013001245,2013001242,CMT,2013-01-01 00:06:13,CSH,6,0.5,0.5,0,0,7
2013001246,2013001243,CMT,2013-01-01 00:06:13,CRD,12.5,0.5,0.5,2,0,15.5
2013001247,2013001244,CMT,2013-01-01 00:06:14,CRD,8,0.5,0.5,2.25,0,11.25
2013001248,2013001245,CMT,2013-01-01 00:06:15,CSH,6.5,0.5,0.5,0,0,7.5
2013001249,2013001246,CMT,2013-01-01 00:06:15,CSH,15,0.5,0.5,0,0,16
2013001250,2013001247,CMT,2013-01-01 00:06:15,CRD,7.5,0.5,0.5,1.7,0,10.2
2013001251,2013001248,CMT,2013-01-01 00:06:16,CSH,7,0.5,0.5,0,0,8
2013001252,2013001249,CMT,2013-01-01 00:06:16,CRD,5.5,0.5,0.5,1.3,0,7.8
2013001253,2013001250,CMT,2013-01-01 00:06:16,CRD,8,0.5,0.5,1.8,0,10.8
2013001254,2013001251,CMT,2013-01-01 00:06:16,CSH,24.5,0.5,0.5,0,4.8,30.3
2013001255,2013001252,CMT,2013-01-01 00:06:17,CSH,7.5,0.5,0.5,0,0,8.5
2013001256,2013001253,CMT,2013-01-01 00:06:17,CRD,15.5,0.5,0.5,4.95,0,21.45
2013001257,2013001254,CMT,2013-01-01 00:06:17,NOC,37.5,0,0,0,0,37.5
2013001258,2013001255,CMT,2013-01-01 00:06:18,CSH,5.5,0.5,0.5,0,0,6.5
2013001259,2013001256,CMT,2013-01-01 00:06:18,CSH,19.5,0.5,0.5,0,0,20.5
2013001260,2013001257,CMT,2013-01-01 00:06:19,CRD,7.5,0.5,0.5,1.7,0,10.2
2013001261,2013001258,CMT,2013-01-01 00:06:19,CRD,4.5,0.5,0.5,1.1,0,6.6
2013001262,2013001259,CMT,2013-01-01 00:06:19,CSH,18,0.5,0.5,0,0,19
2013001263,2013001260,CMT,2013-01-01 00:06:19,CSH,12,0.5,0.5,0,0,13
2013000476,2013000474,CMT,2013-01-01 00:06:19,CSH,17,0.5,0.5,0,0,18
2013001264,2013001261,CMT,2013-01-01 00:06:20,CSH,10.5,0.5,0.5,0,0,11.5
2013001265,2013001262,CMT,2013-01-01 00:06:20,CSH,14,0.5,0.5,0,0,15
2013001266,2013001263,CMT,2013-01-01 00:06:21,CSH,11.5,0.5,0.5,0,0,12.5
2013001267,2013001264,CMT,2013-01-01 00:06:21,CRD,16.5,0.5,0.5,2,0,19.5
2013001268,2013001265,CMT,2013-01-01 00:06:22,CSH,10,0.5,0.5,0,0,11
2013001269,2013001266,CMT,2013-01-01 00:06:23,CSH,5,0.5,0.5,0,0,6
2013001270,2013001267,CMT,2013-01-01 00:06:23,CRD,27.5,0.5,0.5,8.55,0,37.05
2013001271,2013001268,CMT,2013-01-01 00:06:23,CRD,11,0.5,0.5,3,0,15
2013001272,2013001269,CMT,2013-01-01 00:06:23,CSH,13,0.5,0.5,0,0,14
2013001273,2013001270,CMT,2013-01-01 00:06:23,CSH,22,0.5,0.5,0,0,23
2013001274,2013001271,CMT,2013-01-01 00:06:24,CSH,5.5,0.5,0.5,0,0,6.5
2013001275,2013001272,CMT,2013-01-01 00:06:24,CRD,13.5,0.5,0.5,3.62,0,18.12
2013001276,2013001273,CMT,2013-01-01 00:06:25,CRD,31.5,0.5,0.5,6.5,0,39
2013001277,2013001274,CMT,2013-01-01 00:06:25,CSH,9,0.5,0.5,0,0,10
2013001278,2013001275,CMT,2013-01-01 00:06:25,CSH,11.5,0.5,0.5,0,0,12.5
2013001279,2013001276,CMT,2013-01-01 00:06:26,CSH,6.5,0.5,0.5,0,0,7.5
2013001280,2013001277,CMT,2013-01-01 00:06:26,CRD,9.5,0.5,0.5,2.1,0,12.6
2013001281,2013001278,CMT,2013-01-01 00:06:26,CSH,34,0.5,0.5,0,0,35
2013001282,2013001279,CMT,2013-01-01 00:06:27,CSH,4,0.5,0.5,0,0,5
2013001283,2013001280,CMT,2013-01-01 00:06:27,CSH,38.5,0.5,0.5,0,0,39.5
2013001284,2013001281,CMT,2013-01-01 00:06:27,CSH,9.5,0.5,0.5,0,0,10.5
2013001285,2013001282,CMT,2013-01-01 00:06:28,CSH,24,0.5,0.5,0,0,25
2013001286,2013001283,CMT,2013-01-01 00:06:28,CSH,10,0.5,0.5,0,0,11
2013001287,2013001284,CMT,2013-01-01 00:06:29,CRD,11.5,0.5,0.5,0,0,12.5
2013001288,2013001285,CMT,2013-01-01 00:06:29,CSH,11,0.5,0.5,0,0,12
2013001289,2013001286,CMT,2013-01-01 00:06:29,CRD,5.5,0.5,0.5,1,0,7.5
2013001290,2013001287,CMT,2013-01-01 00:06:29,CRD,8.5,0.5,0.5,1.9,0,11.4
2013001291,2013001288,CMT,2013-01-01 00:06:29,CSH,8.5,0.5,0.5,0,0,9.5
2013001292,2013001289,CMT,2013-01-01 00:06:30,CSH,5.5,0.5,0.5,0,0,6.5
2013001293,2013001290,CMT,2013-01-01 00:06:30,CSH,4.5,0.5,0.5,0,0,5.5
2013001294,2013001291,CMT,2013-01-01 00:06:30,CSH,5,0.5,0.5,0,0,6
2013001295,2013001292,CMT,2013-01-01 00:06:30,CRD,7,0.5,0.5,2,0,10
2013001296,2013001293,CMT,2013-01-01 00:06:30,CRD,15.5,0.5,0.5,2,0,18.5
2013001297,2013001294,CMT,2013-01-01 00:06:30,CSH,7.5,0.5,0.5,0,0,8.5
2013001298,2013001295,CMT,2013-01-01 00:06:31,CSH,24,0.5,0.5,0,0,25
2013001299,2013001296,CMT,2013-01-01 00:06:31,CSH,5,0.5,0.5,0,0,6
2013001300,2013001297,CMT,2013-01-01 00:06:31,CSH,17,0.5,0.5,0,0,18
2013001301,2013001298,CMT,2013-01-01 00:06:31,CSH,4.5,0.5,0.5,0,0,5.5
2013001302,2013001299,CMT,2013-01-01 00:06:32,CRD,19.5,0.5,0.5,5.12,0,25.62
2013001303,2013001300,CMT,2013-01-01 00:06:32,CRD,27,0.5,0.5,5.6,0,33.6
2013001304,2013001301,CMT,2013-01-01 00:06:33,CRD,6.5,0.5,0.5,1,0,8.5
2013001305,2013001302,CMT,2013-01-01 00:06:33,CRD,10,0.5,0.5,3.08,0,14.08
2013001306,2013001303,CMT,2013-01-01 00:06:33,CSH,4.5,0.5,0.5,0,0,5.5
2013001307,2013001304,CMT,2013-01-01 00:06:34,CSH,20.5,0.5,0.5,0,0,21.5
2013001308,2013001305,CMT,2013-01-01 00:06:34,CSH,6,0.5,0.5,0,0,7
2013001309,2013001306,CMT,2013-01-01 00:06:35,CSH,3,0.5,0.5,0,0,4
2013001310,2013001307,CMT,2013-01-01 00:06:35,CRD,4.5,0.5,0.5,1,0,6.5
2013001311,2013001308,CMT,2013-01-01 00:06:35,CSH,17.5,0.5,0.5,0,0,18.5
2013001312,2013001309,CMT,2013-01-01 00:06:35,CSH,5.5,0.5,0.5,0,0,6.5
2013001313,2013001310,CMT,2013-01-01 00:06:35,CSH,22,0.5,0.5,0,0,23
2013001314,2013001311,CMT,2013-01-01 00:06:35,CSH,15.5,0.5,0.5,0,0,16.5
2013001315,2013001312,CMT,2013-01-01 00:06:36,CSH,4,0.5,0.5,0,0,5
2013001316,2013001313,CMT,2013-01-01 00:06:36,CRD,10.5,0.5,0.5,2.3,0,13.8
2013001317,2013001314,CMT,2013-01-01 00:06:37,CSH,8.5,0.5,0.5,0,0,9.5
2013001318,2013001315,CMT,2013-01-01 00:06:37,CRD,20.5,0.5,0.5,6.45,0,27.95
2013001319,2013001316,CMT,2013-01-01 00:06:37,CSH,11.5,0.5,0.5,0,0,12.5
2013001320,2013001317,CMT,2013-01-01 00:06:38,CRD,13,0.5,0.5,5,0,19
2013001321,2013001318,CMT,2013-01-01 00:06:38,CRD,7,0.5,0.5,1.6,0,9.6
2013001322,2013001319,CMT,2013-01-01 00:06:38,CSH,13.5,0.5,0.5,0,0,14.5
2013001323,2013001320,CMT,2013-01-01 00:06:39,CSH,11,0.5,0.5,0,0,12
2013001324,2013001321,CMT,2013-01-01 00:06:40,CSH,18,0.5,0.5,0,0,19
